"model.code","state","band.code","value","dset_name","band","model","loss","lr","epoch","exp_id","pretrained","batch_size","metric","weight","thres","date"
"db","ny","band9",0.661696427024619,"plants_ny_2017",9,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_band_9","NONE",150,"calibrated_ROC_AUC","nan",NA,"2026-05-22"
"db","ny","band9",0.03853700549427,"plants_ny_2017",9,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_band_9","NONE",150,"calibrated_PRC_AUC","nan",NA,"2026-05-22"
"db","ny","band-1",0.0231985914372183,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"precision_score","macro",0.5,"2026-05-18"
"db","ny","band-1",0.0311877497149029,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"precision_score","micro",0.5,"2026-05-18"
"db","ny","band-1",0.047942916925748,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"precision_score","weighted",0.5,"2026-05-18"
"db","ny","band-1",0.0316151808741886,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"precision_score","samples",0.5,"2026-05-18"
"db","ny","band-1",0.499997947122354,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"recall_score","macro",0.5,"2026-05-18"
"db","ny","band-1",0.804735845085245,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"recall_score","micro",0.5,"2026-05-18"
"db","ny","band-1",0.804735845085245,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"recall_score","weighted",0.5,"2026-05-18"
"db","ny","band-1",0.825164127280662,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"recall_score","samples",0.5,"2026-05-18"
"db","ny","band-1",0.0419725481990695,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"f1_score","macro",0.5,"2026-05-18"
"db","ny","band-1",0.0600483113032115,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"f1_score","micro",0.5,"2026-05-18"
"db","ny","band-1",0.0883063198495631,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"f1_score","weighted",0.5,"2026-05-18"
"db","ny","band-1",0.0563341854708545,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"f1_score","samples",0.5,"2026-05-18"
"db","ny","band-1",0.0227226140479369,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"jaccard_score","macro",0.5,"2026-05-18"
"db","ny","band-1",0.03095350861214,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"jaccard_score","micro",0.5,"2026-05-18"
"db","ny","band-1",0.0474138294292361,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"jaccard_score","weighted",0.5,"2026-05-18"
"db","ny","band-1",0.0308151924632154,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"jaccard_score","samples",0.5,"2026-05-18"
"db","ny","band-1",0.139855948521908,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"label_ranking_average_precision_score","nan",NA,"2026-05-18"
"db","ny","band-1",0.831997737343264,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"zero_one_accuracy","nan",0.5,"2026-05-18"
"db","ny","band-1",0.031865749033657,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"obs_top1","nan",0.5,"2026-05-18"
"db","ny","band-1",0.00650204043658639,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"species_top1","nan",0.5,"2026-05-18"
"db","ny","band-1",0.110870180069765,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"obs_top5","nan",0.5,"2026-05-18"
"db","ny","band-1",0.0267615653845043,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"species_top5","nan",0.5,"2026-05-18"
"db","ny","band-1",0.367398887527105,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"obs_top30","nan",0.5,"2026-05-18"
"db","ny","band-1",0.123529612363445,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"species_top30","nan",0.5,"2026-05-18"
"db","ny","band-1",0.638634863769209,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"obs_top100","nan",0.5,"2026-05-18"
"db","ny","band-1",0.294325305319072,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"species_top100","nan",0.5,"2026-05-18"
"db","ny","band-1",0.745287096073402,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"ROC_AUC","nan",NA,"2026-05-18"
"db","ny","band-1",0.0364100374808041,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"PRC_AUC","nan",NA,"2026-05-18"
"db","ny","band-1",0.743804839258068,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"calibrated_ROC_AUC","nan",NA,"2026-05-18"
"db","ny","band-1",0.0468378645505474,"plants_ny_2017",-1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_ny_2017","NONE",150,"calibrated_PRC_AUC","nan",NA,"2026-05-18"
"db","pa","band0",0.0401091861056297,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"precision_score","macro",0.5,"2026-05-22"
"db","pa","band0",0.0812270514337829,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"precision_score","micro",0.5,"2026-05-22"
"db","pa","band0",0.0988593780477635,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"precision_score","weighted",0.5,"2026-05-22"
"db","pa","band0",0.0806294724522393,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"precision_score","samples",0.5,"2026-05-22"
"db","pa","band0",0.369094844238483,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"recall_score","macro",0.5,"2026-05-22"
"db","pa","band0",0.737104380862778,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"recall_score","micro",0.5,"2026-05-22"
"db","pa","band0",0.737104380862778,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"recall_score","weighted",0.5,"2026-05-22"
"db","pa","band0",0.781904671369143,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"recall_score","samples",0.5,"2026-05-22"
"db","pa","band0",0.0663487910664641,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"f1_score","macro",0.5,"2026-05-22"
"db","pa","band0",0.146329013144175,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"f1_score","micro",0.5,"2026-05-22"
"db","pa","band0",0.168386701592299,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"f1_score","weighted",0.5,"2026-05-22"
"db","pa","band0",0.130392065105447,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"f1_score","samples",0.5,"2026-05-22"
"db","pa","band0",0.0363922588358099,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"jaccard_score","macro",0.5,"2026-05-22"
"db","pa","band0",0.0789401216190888,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"jaccard_score","micro",0.5,"2026-05-22"
"db","pa","band0",0.095723594141117,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"jaccard_score","weighted",0.5,"2026-05-22"
"db","pa","band0",0.0753031998258024,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"jaccard_score","samples",0.5,"2026-05-22"
"db","pa","band0",0.194179112268841,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"label_ranking_average_precision_score","nan",NA,"2026-05-22"
"db","pa","band0",0.799476776207086,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"zero_one_accuracy","nan",0.5,"2026-05-22"
"db","pa","band0",0.0245089039838443,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"obs_top1","nan",0.5,"2026-05-22"
"db","pa","band0",0.0025083576956365,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"species_top1","nan",0.5,"2026-05-22"
"db","pa","band0",0.0939507986047366,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"obs_top5","nan",0.5,"2026-05-22"
"db","pa","band0",0.0123323383142878,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"species_top5","nan",0.5,"2026-05-22"
"db","pa","band0",0.327152561042776,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"obs_top30","nan",0.5,"2026-05-22"
"db","pa","band0",0.0733253461740551,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"species_top30","nan",0.5,"2026-05-22"
"db","pa","band0",0.617128694694327,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"obs_top100","nan",0.5,"2026-05-22"
"db","pa","band0",0.212006259801437,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"species_top100","nan",0.5,"2026-05-22"
"db","pa","band0",0.679267261798686,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"ROC_AUC","nan",NA,"2026-05-22"
"db","pa","band0",0.0494871421339353,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"PRC_AUC","nan",NA,"2026-05-22"
"db","pa","band0",0.671943315293549,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"calibrated_ROC_AUC","nan",NA,"2026-05-22"
"db","pa","band0",0.0577173686917155,"plants_pa_2017",0,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_0","NONE",150,"calibrated_PRC_AUC","nan",NA,"2026-05-22"
"db","pa","band1",0.050699629007333,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"precision_score","macro",0.5,"2026-05-22"
"db","pa","band1",0.120112815204101,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"precision_score","micro",0.5,"2026-05-22"
"db","pa","band1",0.132272822675916,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"precision_score","weighted",0.5,"2026-05-22"
"db","pa","band1",0.120081708393559,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"precision_score","samples",0.5,"2026-05-22"
"db","pa","band1",0.324325250194192,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"recall_score","macro",0.5,"2026-05-22"
"db","pa","band1",0.686898468409711,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"recall_score","micro",0.5,"2026-05-22"
"db","pa","band1",0.686898468409711,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"recall_score","weighted",0.5,"2026-05-22"
"db","pa","band1",0.747906285927693,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"recall_score","samples",0.5,"2026-05-22"
"db","pa","band1",0.0811319282128515,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"f1_score","macro",0.5,"2026-05-22"
"db","pa","band1",0.204471264467618,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"f1_score","micro",0.5,"2026-05-22"
"db","pa","band1",0.21447698903047,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"f1_score","weighted",0.5,"2026-05-22"
"db","pa","band1",0.176504970636531,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"f1_score","samples",0.5,"2026-05-22"
"db","pa","band1",0.0459281092098995,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"jaccard_score","macro",0.5,"2026-05-22"
"db","pa","band1",0.113878024016692,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"jaccard_score","micro",0.5,"2026-05-22"
"db","pa","band1",0.126599651420385,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"jaccard_score","weighted",0.5,"2026-05-22"
"db","pa","band1",0.106573499485192,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"jaccard_score","samples",0.5,"2026-05-22"
"db","pa","band1",0.222728595063347,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"label_ranking_average_precision_score","nan",NA,"2026-05-22"
"db","pa","band1",0.77203379650022,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"zero_one_accuracy","nan",0.5,"2026-05-22"
"db","pa","band1",0.0222640451687823,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"obs_top1","nan",0.5,"2026-05-22"
"db","pa","band1",0.00323733062252799,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"species_top1","nan",0.5,"2026-05-22"
"db","pa","band1",0.0826092179553918,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"obs_top5","nan",0.5,"2026-05-22"
"db","pa","band1",0.0136136018107354,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"species_top5","nan",0.5,"2026-05-22"
"db","pa","band1",0.303407680294718,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"obs_top30","nan",0.5,"2026-05-22"
"db","pa","band1",0.0722866923304325,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"species_top30","nan",0.5,"2026-05-22"
"db","pa","band1",0.596564289432587,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"obs_top100","nan",0.5,"2026-05-22"
"db","pa","band1",0.212811568931421,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"species_top100","nan",0.5,"2026-05-22"
"db","pa","band1",0.679427162458783,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"ROC_AUC","nan",NA,"2026-05-22"
"db","pa","band1",0.0648366454089584,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"PRC_AUC","nan",NA,"2026-05-22"
"db","pa","band1",0.666952602231189,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"calibrated_ROC_AUC","nan",NA,"2026-05-22"
"db","pa","band1",0.0703323823804823,"plants_pa_2017",1,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_1","NONE",150,"calibrated_PRC_AUC","nan",NA,"2026-05-22"
"db","pa","band2",0.0380188171744933,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"precision_score","macro",0.5,"2026-05-22"
"db","pa","band2",0.0621523471818277,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"precision_score","micro",0.5,"2026-05-22"
"db","pa","band2",0.0866586588786649,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"precision_score","weighted",0.5,"2026-05-22"
"db","pa","band2",0.0603868308711062,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"precision_score","samples",0.5,"2026-05-22"
"db","pa","band2",0.436207070541156,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"recall_score","macro",0.5,"2026-05-22"
"db","pa","band2",0.724850932871706,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"recall_score","micro",0.5,"2026-05-22"
"db","pa","band2",0.724850932871706,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"recall_score","weighted",0.5,"2026-05-22"
"db","pa","band2",0.768143795991616,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"recall_score","samples",0.5,"2026-05-22"
"db","pa","band2",0.064025363714543,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"f1_score","macro",0.5,"2026-05-22"
"db","pa","band2",0.114487926484498,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"f1_score","micro",0.5,"2026-05-22"
"db","pa","band2",0.147319948142324,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"f1_score","weighted",0.5,"2026-05-22"
"db","pa","band2",0.0985155488472688,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"f1_score","samples",0.5,"2026-05-22"
"db","pa","band2",0.0352693867109174,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"jaccard_score","macro",0.5,"2026-05-22"
"db","pa","band2",0.0607198055597902,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"jaccard_score","micro",0.5,"2026-05-22"
"db","pa","band2",0.0825218345701909,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"jaccard_score","weighted",0.5,"2026-05-22"
"db","pa","band2",0.0562387335543451,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"jaccard_score","samples",0.5,"2026-05-22"
"db","pa","band2",0.158725963424027,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"label_ranking_average_precision_score","nan",NA,"2026-05-22"
"db","pa","band2",0.783048398747893,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"zero_one_accuracy","nan",0.5,"2026-05-22"
"db","pa","band2",0.0282928003852637,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"obs_top1","nan",0.5,"2026-05-22"
"db","pa","band2",0.00506821215236317,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"species_top1","nan",0.5,"2026-05-22"
"db","pa","band2",0.0952323621478449,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"obs_top5","nan",0.5,"2026-05-22"
"db","pa","band2",0.0207407071159251,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"species_top5","nan",0.5,"2026-05-22"
"db","pa","band2",0.319166867324825,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"obs_top30","nan",0.5,"2026-05-22"
"db","pa","band2",0.0918740939580444,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"species_top30","nan",0.5,"2026-05-22"
"db","pa","band2",0.611004093426439,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"obs_top100","nan",0.5,"2026-05-22"
"db","pa","band2",0.263525593507688,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"species_top100","nan",0.5,"2026-05-22"
"db","pa","band2",0.702116861855558,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"ROC_AUC","nan",NA,"2026-05-22"
"db","pa","band2",0.0450775017791188,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"PRC_AUC","nan",NA,"2026-05-22"
"db","pa","band2",0.694519731463201,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"calibrated_ROC_AUC","nan",NA,"2026-05-22"
"db","pa","band2",0.0608587907891389,"plants_pa_2017",2,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_2","NONE",150,"calibrated_PRC_AUC","nan",NA,"2026-05-22"
"db","pa","band3",0.033804784629785,"plants_pa_2017",3,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_3","NONE",150,"precision_score","macro",0.5,"2026-05-22"
"db","pa","band3",0.0505704200892367,"plants_pa_2017",3,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_3","NONE",150,"precision_score","micro",0.5,"2026-05-22"
"db","pa","band3",0.0796107880292004,"plants_pa_2017",3,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_3","NONE",150,"precision_score","weighted",0.5,"2026-05-22"
"db","pa","band3",0.0516588702450871,"plants_pa_2017",3,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_3","NONE",150,"precision_score","samples",0.5,"2026-05-22"
"db","pa","band3",0.474627344310843,"plants_pa_2017",3,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_3","NONE",150,"recall_score","macro",0.5,"2026-05-22"
"db","pa","band3",0.698919584245077,"plants_pa_2017",3,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_3","NONE",150,"recall_score","micro",0.5,"2026-05-22"
"db","pa","band3",0.698919584245077,"plants_pa_2017",3,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_3","NONE",150,"recall_score","weighted",0.5,"2026-05-22"
"db","pa","band3",0.767374883327333,"plants_pa_2017",3,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_3","NONE",150,"recall_score","samples",0.5,"2026-05-22"
"db","pa","band3",0.0557106657623121,"plants_pa_2017",3,"DEEPBIOSPHERE","SAMPLE_AWARE_BCE",1e-05,8,"db_pa_band_3","NONE",150,"f1_score","macro",0.5,"2026-05-22"
