value,dset_name,band,model,loss,lr,epoch,exp_id,pretrained,batch_size,metric,weight,thres,date
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,precision_score,macro,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,precision_score,micro,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,precision_score,weighted,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,precision_score,samples,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,recall_score,macro,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,recall_score,micro,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,recall_score,weighted,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,recall_score,samples,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,f1_score,macro,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,f1_score,micro,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,f1_score,weighted,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,f1_score,samples,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,jaccard_score,macro,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,jaccard_score,micro,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,jaccard_score,weighted,0.5,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,jaccard_score,samples,0.5,2026-05-22
0.02172860824405141,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,label_ranking_average_precision_score,nan,nan,2026-05-22
0.0,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,zero_one_accuracy,nan,0.5,2026-05-22
0.0022073024924123977,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,obs_top1,nan,0.5,2026-05-22
0.0010857763300760044,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,species_top1,nan,0.5,2026-05-22
0.027039455532051872,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,obs_top5,nan,0.5,2026-05-22
0.0054288816503800215,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,species_top5,nan,0.5,2026-05-22
0.003035040927067047,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,obs_top30,nan,0.5,2026-05-22
0.02062975027144408,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,species_top30,nan,0.5,2026-05-22
0.00938103559275269,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,obs_top100,nan,0.5,2026-05-22
0.06080347448425624,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,species_top100,nan,0.5,2026-05-22
0.5,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,ROC_AUC,nan,nan,2026-05-22
0.014132802396024779,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,PRC_AUC,nan,nan,2026-05-22
0.5,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,calibrated_ROC_AUC,nan,nan,2026-05-22
0.011228557275339826,plants_ny_2017,8,rf,nan,nan,nan,rf,nan,nan,calibrated_PRC_AUC,nan,nan,2026-05-22
