value,dset_name,band,model,loss,lr,epoch,exp_id,pretrained,batch_size,metric,thres,date,ID
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,4607100567
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,2251844686
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,3956995552
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,2901541741
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,3957695760
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,4510028375
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,2251844596
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,3951987164
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,2978213578
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,4442363420
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,3957219404
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,2422822215
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,2422821546
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,4519084337
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,3998045901
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,2901559742
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,3079804812
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,3954724274
0.0,plants_ny_2017,5,rf,nan,nan,nan,rf,nan,nan,precision_score,0.5,2026-05-26,2422822257
